cellID,latitude,longitude,band,antenna,height,azimuth,etilt,mtilt
3981,-13.990198,33.775105,900E,742266,15,60,0,3
3982,-13.990198,33.775105,900E,742266,15,180,0,3
3983,-13.990198,33.775105,900E,742266,15,330,0,3
3991,-13.997130,33.774678,900E,742266,26,90,0,4
3992,-13.997130,33.774678,900E,742266,26,210,0,4
3993,-13.997130,33.774678,900E,742266,26,340,0,4
4001,-14.007172,33.834587,900E,742266,28,90,0,4
4002,-14.007172,33.834587,900E,742266,28,200,0,4
4003,-14.007172,33.834587,900E,742266,28,330,0,2
4101,-13.959083,33.792785,900E,ATR451607,52,130,0,2
4102,-13.959083,33.792785,900E,ATR451607,52,210,0,2
4103,-13.959083,33.792785,900E,ATR451607,52,310,0,2
4111,-13.968538,33.751476,900E,742266,28,70,0,3
4112,-13.968538,33.751476,900E,DBXLH-6565C-VTM,28,160,0,2
4113,-13.968538,33.751476,900E,742266,28,310,0,2
4121,-13.994960,33.809750,900E,DBXLH-6565C-VTM,28,80,0,2
4122,-13.994960,33.809750,900E,DBXLH-6565C-VTM,28,160,0,2
4123,-13.994960,33.809750,900E,DBXLH-6565C-VTM,28,320,0,2
4571,-13.963077,33.840302,900E,742266,28,50,0,4
4572,-13.963077,33.840302,900E,742266,28,170,0,2
4573,-13.963077,33.840302,900E,742266,28,300,0,3
4721,-13.898177,33.798580,900E,742266,28,40,0,2
4722,-13.898177,33.798580,900E,742266,28,190,0,2
4723,-13.898177,33.798580,900E,742266,28,320,0,2
4661,-13.967990,33.773300,900E,742266,28,60,0,2
4662,-13.967990,33.773300,900E,742266,28,190,0,2
4663,-13.967990,33.773300,900E,742266,28,320,0,2
4731,-14.027985,33.776242,900E,DBXLH-6565C-VTM,48,80,0,4
4732,-14.027985,33.776242,900E,DBXLH-6565C-VTM,48,190,0,2
4733,-14.027985,33.776242,900E,DBXLH-6565C-VTM,48,300,0,2
4741,-14.001753,33.808761,900E,742266,28,90,0,2
4742,-14.001753,33.808761,900E,742266,28,220,0,2
4743,-14.001753,33.808761,900E,742266,28,330,0,2
55101,-13.952900,33.800700,900E,742266,30,130,0,2
55102,-13.952900,33.800700,900E,742266,30,220,0,2
55103,-13.952900,33.800700,900E,742266,30,310,0,2
4711,-14.028660,33.795080,900E,742266,28,20,0,2
4712,-14.028660,33.795080,900E,742266,28,180,0,2
4713,-14.028660,33.795080,900E,742266,28,300,0,2
4671,-13.944407,33.741184,900E,742266,28,60,0,4
4672,-13.944407,33.741184,900E,742266,28,150,0,4
4673,-13.944407,33.741184,900E,742266,28,320,0,2
4751,-13.887020,33.773067,900E,742266,28,70,0,4
4752,-13.887020,33.773067,900E,742266,28,220,0,2
4753,-13.887020,33.773067,900E,742266,28,330,0,2
55221,-13.979270,33.820200,900E,742266,27,30,0,1
55222,-13.979270,33.820200,900E,742266,27,160,0,1
55223,-13.979270,33.820200,900E,742266,27,275,0,1
55171,-14.014982,33.821928,900E,DBXLH-6565C-VTM,28,90,0,1
55172,-14.014982,33.821928,900E,DBXLH-6565C-VTM,28,220,0,1
55173,-14.014982,33.821928,900E,DBXLH-6565C-VTM,28,340,0,2
55141,-13.88347804,33.75154693,900E,742266,28,90,0,0
55142,-13.88347804,33.75154693,900E,742266,28,210,0,4
55143,-13.88347804,33.75154693,900E,742266,28,330,0,2
55061,-13.877503,33.748760,900E,742266,28,0,0,2
55062,-13.877503,33.748760,900E,742266,28,120,0,1
55063,-13.877503,33.748760,900E,742266,28,270,0,4
55081,-13.908627,33.783235,900E,742266,29,80,0,2
55082,-13.908627,33.783235,900E,742266,29,210,0,2
55083,-13.908627,33.783235,900E,742266,29,300,0,2
4501,-13.957500,33.758700,900E,742266,30,90,0,2
4502,-13.957500,33.758700,900E,742266,30,190,0,2
4503,-13.957500,33.758700,900E,742266,30,290,0,2
55131,-13.941512,33.823665,900E,742266,30,100,0,2
55132,-13.941512,33.823665,900E,742266,30,250,0,2
55133,-13.941512,33.823665,900E,742266,30,330,0,2
55001,-13.896600,33.791028,900E,742266,30,20,0,4
55002,-13.896600,33.791028,900E,742266,30,210,0,2
55003,-13.896600,33.791028,900E,742266,30,280,0,2
55011,-13.983530,33.778050,900E,DBXLH-6565C-VTM,34,70,0,2
55012,-13.983530,33.778050,900E,DBXLH-6565C-VTM,34,210,0,2
55013,-13.983530,33.778050,900E,DBXLH-6565C-VTM,34,340,0,3
55021,-13.986421,33.767579,900E,DBXLH-6565C-VTM,15,90,0,2
55022,-13.986421,33.767579,900E,DBXLH-6565C-VTM,15,240,0,2
55023,-13.986421,33.767579,900E,DBXLH-6565C-VTM,15,350,0,3
55111,-13.871021,33.802883,900E,742266,24,110,0,2
55112,-13.871021,33.802883,900E,742266,24,210,0,2
55113,-13.871021,33.802883,900E,742266,24,340,0,2
55251,-13.976133,33.759228,900E,DBXLH-6565C-VTM,28,60,0,2
55252,-13.976133,33.759228,900E,DBXLH-6565C-VTM,28,170,0,2
55253,-13.976133,33.759228,900E,DBXLH-6565C-VTM,28,300,0,2
55151,-13.907180,33.745642,900E,DBXLH-6565C-VTM,28,20,0,2
55152,-13.907180,33.745642,900E,DBXLH-6565C-VTM,28,180,0,2
55153,-13.907180,33.745642,900E,DBXLH-6565C-VTM,28,290,0,2
55161,-13.976158,33.882877,900E,BA-G6W9W9X65V-00M,28,80,0,4
55162,-13.976158,33.882877,900E,BA-G6W9W9X65V-00M,28,190,0,2
55163,-13.976158,33.882877,900E,BA-G6W9W9X65V-00M,28,320,0,1
55261,-14.007525,33.792655,900E,DBXLH-6565C-VTM,28,100,0,2
55262,-14.007525,33.792655,900E,DBXLH-6565C-VTM,28,250,0,4
55263,-14.007525,33.792655,900E,DBXLH-6565C-VTM,28,340,0,3
55411,-13.997620,33.835490,900E,DBXLH-6565C-VTM,29,40,0,4
55412,-13.997620,33.835490,900E,DBXLH-6565C-VTM,29,170,0,4
55413,-13.997620,33.835490,900E,DBXLH-6565C-VTM,29,260,0,4
55501,-13.985983,33.796906,900E,DBXLH-6565C-VTM,36,0,0,2
55502,-13.985983,33.796906,900E,DBXLH-6565C-VTM,36,120,0,2
55503,-13.985983,33.796906,900E,DBXLH-6565C-VTM,36,220,0,2
55301,-13.935700,33.792500,900E,DBXLH-6565C-VTM,28,50,0,2
55302,-13.935700,33.792500,900E,DBXLH-6565C-VTM,28,140,0,2
55303,-13.935700,33.792500,900E,DBXLH-6565C-VTM,28,270,0,2
55271,-14.030272,33.815658,900E,DBXLH-6565C-VTM,28,0,0,2
55272,-14.030272,33.815658,900E,DBXLH-6565C-VTM,28,130,0,2
55273,-14.030272,33.815658,900E,DBXLH-6565C-VTM,28,240,0,2
55441,-13.946270,33.686110,900E,BA-G6W9W9X65V-00M,28,350,0,4
55442,-13.946270,33.686110,900E,BA-G6W9W9X65V-00M,28,110,0,2
55443,-13.946270,33.686110,900E,BA-G6W9W9X65V-00M,28,290,0,2
59241,-13.961060,33.812020,900E,DBXLH-6565C-VTM,28,40,0,2
59242,-13.961060,33.812020,900E,DBXLH-6565C-VTM,28,140,0,4
59243,-13.961060,33.812020,900E,DBXLH-6565C-VTM,28,280,0,3
55521,-13.906700,33.753000,900E,DBXLH-6565C-VTM,28,90,0,2
55522,-13.906700,33.753000,900E,DBXLH-6565C-VTM,28,240,0,2
55523,-13.906700,33.753000,900E,DBXLH-6565C-VTM,28,330,0,2
59341,-13.991376,33.758735,900E,TBXLHA-6565DC-VTM,28,40,0,2
59342,-13.991376,33.758735,900E,TBXLHA-6565DC-VTM,28,160,0,2
59343,-13.991376,33.758735,900E,TBXLHA-6565DC-VTM,28,260,0,2
3251,-13.781480,33.784717,900E,DBXLH-6565C-VTM,34,10,0,2
3252,-13.781480,33.784717,900E,DBXLH-6565C-VTM,34,150,0,4
3253,-13.781480,33.784717,900E,DBXLH-6565C-VTM,34,290,0,4
3711,-13.758627,33.808793,900E,DBXLH-6565C-VTM,54,30,0,3
3712,-13.758627,33.808793,900E,742266,54,180,0,3
3713,-13.758627,33.808793,900E,742266,54,280,0,3
56031,-13.772720,33.815194,900E,742266,28,20,0,2
56032,-13.772720,33.815194,900E,742266,28,120,0,2
56033,-13.772720,33.815194,900E,742266,28,240,0,2
63261,-13.942190,33.773160,900E,DBXLH-6565C-VTM,30,90,0,2
63262,-13.942190,33.773160,900E,DBXLH-6565C-VTM,30,210,0,2
63263,-13.942190,33.773160,900E,DBXLH-6565C-VTM,30,330,0,2
63271,-13.922500,33.812340,900E,DBXLH-6565C-VTM,48,110,0,4
63272,-13.922500,33.812340,900E,DBXLH-6565C-VTM,48,210,0,2
63273,-13.922500,33.812340,900E,DBXLH-6565C-VTM,48,320,0,4
63281,-13.969510,33.746400,900E,DBXLH-6565C-VTM,40,10,0,2
63282,-13.969510,33.746400,900E,DBXLH-6565C-VTM,40,130,0,2
63283,-13.969510,33.746400,900E,DBXLH-6565C-VTM,40,220,0,2
63201,-13.931256,33.739657,900E,DBXLH-6565C-VTM,38,90,0,3
63202,-13.931256,33.739657,900E,DBXLH-6565C-VTM,38,240,0,2
63203,-13.931256,33.739657,900E,DBXLH-6565C-VTM,38,350,0,2
63231,-13.997836,33.761696,900E,DBXLH-6565C-VTM,29,20,0,0
63232,-13.997836,33.761696,900E,DBXLH-6565C-VTM,29,125,0,2
63233,-13.997836,33.761696,900E,DBXLH-6565C-VTM,29,290,0,0
62171,-13.962561,33.766025,900E,DBXLH-6565C-VTM,28,110,0,2
62172,-13.962561,33.766025,900E,DBXLH-6565C-VTM,28,235,0,2
62173,-13.962561,33.766025,900E,DBXLH-6565C-VTM,28,350,0,2
62181,-13.956167,33.781626,900E,DBXLH-6565C-VTM,29,70,0,4
62182,-13.956167,33.781626,900E,DBXLH-6565C-VTM,29,210,0,2
62183,-13.956167,33.781626,900E,DBXLH-6565C-VTM,29,340,0,2
62321,-13.856356,33.761254,900E,742266,29,80,0,2
62322,-13.856356,33.761254,900E,742266,29,180,0,2
62323,-13.856356,33.761254,900E,742266,29,320,0,2
62301,-13.960752,33.746426,900E,DBXLH-6565C-VTM,29,0,0,2
62302,-13.960752,33.746426,900E,DBXLH-6565C-VTM,29,120,0,2
62303,-13.960752,33.746426,900E,DBXLH-6565C-VTM,29,240,0,2
60471,-13.965300,33.786800,900E,ATR451607,28,70,0,2
60472,-13.965300,33.786800,900E,ATR451607,28,170,0,2
60473,-13.965300,33.786800,900E,ATR451607,28,350,0,2
2291,-13.929090,33.803281,900E,TBXLHA-6565DC-VTM,25,0,0,2
2292,-13.929090,33.803281,900E,TBXLHA-6565DC-VTM,25,120,0,2
2293,-13.929090,33.803281,900E,TBXLHA-6565DC-VTM,25,240,0,2
2241,-13.950143,33.802359,900E,TBXLHA-6565DC-VTM,25,0,0,2
2242,-13.950143,33.802359,900E,TBXLHA-6565DC-VTM,25,120,0,2
2243,-13.950143,33.802359,900E,TBXLHA-6565DC-VTM,25,240,0,2
2201,-13.928000,33.789500,900E,TBXLHA-6565DC-VTM,25,0,0,2
2202,-13.928000,33.789500,900E,TBXLHA-6565DC-VTM,25,120,0,2
2203,-13.928000,33.789500,900E,TBXLHA-6565DC-VTM,25,240,0,2
2351,-14.007548,33.762617,900E,DBXLH-6565C-VTM,25,0,0,2
2352,-14.007548,33.762617,900E,DBXLH-6565C-VTM,25,120,0,2
2353,-14.007548,33.762617,900E,DBXLH-6565C-VTM,25,240,0,2
2271,-14.021090,33.777820,900E,TBXLHA-6565DC-VTM,25,0,0,2
2272,-14.021090,33.777820,900E,TBXLHA-6565DC-VTM,25,120,0,2
2273,-14.021090,33.777820,900E,TBXLHA-6565DC-VTM,25,240,0,2
2321,-13.982560,33.748430,900E,TBXLHA-6565DC-VTM,25,0,0,2
2322,-13.982560,33.748430,900E,TBXLHA-6565DC-VTM,25,120,0,2
2323,-13.982560,33.748430,900E,TBXLHA-6565DC-VTM,25,240,0,2
2371,-13.992350,33.776740,900E,TBXLHA-6565DC-VTM,25,0,0,2
2372,-13.992350,33.776740,900E,TBXLHA-6565DC-VTM,25,120,0,2
2373,-13.992350,33.776740,900E,TBXLHA-6565DC-VTM,25,240,0,2
2261,-13.882620,33.771490,900E,TBXLHA-6565DC-VTM,25,0,0,2
2262,-13.882620,33.771490,900E,TBXLHA-6565DC-VTM,25,120,0,2
2263,-13.882620,33.771490,900E,TBXLHA-6565DC-VTM,25,240,0,2
2501,-14.007720,33.816600,900E,TBXLHA-6565DC-VTM,25,0,0,2
2502,-14.007720,33.816600,900E,TBXLHA-6565DC-VTM,25,120,0,2
2503,-14.007720,33.816600,900E,TBXLHA-6565DC-VTM,25,240,0,2
2781,-13.986812,33.768747,900E,TBXLHA-6565DC-VTM,15,0,0,2
2782,-13.986812,33.768747,900E,TBXLHA-6565DC-VTM,15,120,0,2
2783,-13.986812,33.768747,900E,TBXLHA-6565DC-VTM,15,240,0,2
2951,-13.983448,33.764424,900E,TBXLHA-6565DC-VTM,25,0,0,2
2952,-13.983448,33.764424,900E,TBXLHA-6565DC-VTM,25,120,0,2
2953,-13.983448,33.764424,900E,TBXLHA-6565DC-VTM,25,240,0,2
2981,-13.972433,33.755942,900E,TBXLHA-6565DC-VTM,15,180,0,2
4071,-14.039027,33.702255,900E,742266,27,60,0,2
4072,-14.039027,33.702255,900E,742266,27,180,0,2
4073,-14.039027,33.702255,900E,742266,27,310,0,0
3351,-13.985885,33.640267,900E,DBXLH-6565C-VTM,53,20,0,4
3352,-13.985885,33.640267,900E,DBXLH-6565C-VTM,53,140,0,3
3353,-13.985885,33.640267,900E,DBXLH-6565C-VTM,53,230,0,3
3161,-14.025245,33.713235,900E,742266,28,90,0,2
3162,-14.025245,33.713235,900E,742266,28,210,0,2
3163,-14.025245,33.713235,900E,742266,28,320,0,4
3041,-14.027931,33.697048,900E,742266,50,70,0,2
3042,-14.027931,33.697048,900E,742266,50,150,0,3
3043,-14.027931,33.697048,900E,742266,50,270,0,2
3171,-14.008964,33.704496,900E,742266,48,60,0,2
3172,-14.008964,33.704496,900E,742266,48,210,0,2
3173,-14.008964,33.704496,900E,742266,48,290,0,2
3791,-14.010594,33.720339,900E,739630,28,60,0,3
3792,-14.010594,33.720339,900E,739630,28,180,0,4
3793,-14.010594,33.720339,900E,739630,28,290,0,3
3151,-14.020390,33.673590,900E,742266,28,90,0,1
3152,-14.020390,33.673590,900E,DBXLH-6565C-VTM,28,180,0,1
3153,-14.020390,33.673590,900E,742266,28,340,0,1
54001,-14.018215,33.715235,900E,DBXLH-6565C-VTM,27,90,0,3
54002,-14.018215,33.715235,900E,742266,27,120,0,4
54003,-14.018215,33.715235,900E,742266,27,350,0,0
55431,-13.994906,33.665680,900E,DBXLH-6565C-VTM,29,60,0,2
55432,-13.994906,33.665680,900E,DBXLH-6565C-VTM,29,190,0,2
55433,-13.994906,33.665680,900E,DBXLH-6565C-VTM,29,270,0,2
3181,-14.013166,33.733234,900E,742266,28,80,0,1
3182,-14.013166,33.733234,900E,742266,28,200,0,4
3183,-14.013166,33.733234,900E,742266,28,340,0,0
54051,-13.989702,33.589543,900E,DBXLH-6565C-VTM,28,10,0,3
54052,-13.989702,33.589543,900E,DBXLH-6565C-VTM,28,110,0,2
54053,-13.989702,33.589543,900E,DBXLH-6565C-VTM,28,250,0,4
2311,-13.940894,33.763525,900E,TBXLHA-6565DC-VTM,25,0,0,2
2312,-13.940894,33.763525,900E,TBXLHA-6565DC-VTM,25,120,0,2
2313,-13.940894,33.763525,900E,TBXLHA-6565DC-VTM,25,240,0,2
2431,-13.940398,33.753152,900E,TBXLHA-6565DC-VTM,25,0,0,2
2432,-13.940398,33.753152,900E,TBXLHA-6565DC-VTM,25,120,0,2
2433,-13.940398,33.753152,900E,TBXLHA-6565DC-VTM,25,240,0,2
2461,-13.931160,33.768680,900E,TBXLHA-6565DC-VTM,25,0,0,2
2462,-13.931160,33.768680,900E,TBXLHA-6565DC-VTM,25,120,0,2
2463,-13.931160,33.768680,900E,TBXLHA-6565DC-VTM,25,240,0,2
2521,-13.947238,33.761721,900E,TBXLHA-6565DC-VTM,25,0,0,2
2522,-13.947238,33.761721,900E,TBXLHA-6565DC-VTM,25,120,0,2
2523,-13.947238,33.761721,900E,TBXLHA-6565DC-VTM,25,240,0,2
2491,-13.780207,33.779801,900E,TBXLHA-6565DC-VTM,25,150,0,2
2492,-13.780207,33.779801,900E,TBXLHA-6565DC-VTM,25,250,0,2
61481,-13.904395,33.770299,900E,BA-G6W9W9X65V-00M,35,90,0,2
61482,-13.904395,33.770299,900E,BA-G6W9W9X65V-00M,35,210,0,2
61483,-13.904395,33.770299,900E,BA-G6W9W9X65V-00M,35,330,0,2
62071,-13.922930,33.734290,900E,BA-G6W9W9X65V-00M,38,90,0,2
62072,-13.922930,33.734290,900E,BA-G6W9W9X65V-00M,38,210,0,2
62073,-13.922930,33.734290,900E,BA-G6W9W9X65V-00M,38,330,0,2
40061,-13.892454,33.742267,900E,742266V011.pafx,48,90,0,2
40062,-13.892454,33.742267,900E,742266V011.pafx,48,210,0,2
40063,-13.892454,33.742267,900E,742266V011.pafx,48,330,0,2
40071,-13.914353,33.748068,900E,APXVBLL26EX_43-C-I20,35,90,0,2
40072,-13.914353,33.748068,900E,APXVBLL26EX_43-C-I20,35,210,0,2
40073,-13.914353,33.748068,900E,APXVBLL26EX_43-C-I20,35,330,0,2
40091,-14.001756,33.724388,900E,APXVBLL26EX_43-C-I20,48,90,0,2
40092,-14.001756,33.724388,900E,APXVBLL26EX_43-C-I20,48,210,0,2
40093,-14.001756,33.724388,900E,APXVBLL26EX_43-C-I20,48,330,0,2
40161,-13.859770,33.831910,900E,APXVBLL26EX_43-C-I20,38,90,0,2
40162,-13.859770,33.831910,900E,APXVBLL26EX_43-C-I20,38,210,0,2
40163,-13.859770,33.831910,900E,APXVBLL26EX_43-C-I20,38,330,0,2
40171,-13.825130,33.863530,900E,APXVBLL26EX_43-C-I20,48,90,0,2
40172,-13.825130,33.863530,900E,APXVBLL26EX_43-C-I20,48,220,0,2
40173,-13.825130,33.863530,900E,APXVBLL26EX_43-C-I20,48,330,0,2
40221,-14.045934,33.769916,900E,APXVBLL26EX_43-C-I20,28,90,0,2
40222,-14.045934,33.769916,900E,APXVBLL26EX_43-C-I20,28,210,0,2
40223,-14.045934,33.769916,900E,APXVBLL26EX_43-C-I20,28,330,0,2
40241,-13.927238,33.754291,900E,APXVBLL26EX_43-C-I20,38,90,0,2
40242,-13.927238,33.754291,900E,APXVBLL26EX_43-C-I20,38,210,0,2
40243,-13.927238,33.754291,900E,APXVBLL26EX_43-C-I20,38,330,0,2
40251,-13.943670,33.752640,900E,APXVBLL26EX_43-C-I20,20,0,0,2
40252,-13.943670,33.752640,900E,APXVBLL26EX_43-C-I20,20,120,0,2
40253,-13.943670,33.752640,900E,APXVBLL26EX_43-C-I20,20,240,0,2
40271,-13.943093,33.780077,900E,APXVBLL26EX_43-C-I20,38,90,0,2
40272,-13.943093,33.780077,900E,APXVBLL26EX_43-C-I20,38,210,0,2
40273,-13.943093,33.780077,900E,APXVBLL26EX_43-C-I20,38,330,0,2
26721,-13.720036,33.805984,900E,742266V011.pafx,48,0,0,2
26722,-13.720036,33.805984,900E,742266V011.pafx,48,120,0,2
26723,-13.720036,33.805984,900E,742266V011.pafx,48,240,0,2
26021,-13.932400,33.596900,900E,742266V011.pafx,48,60,0,2
26022,-13.932400,33.596900,900E,742266V011.pafx,48,160,0,2
26023,-13.932400,33.596900,900E,742266V011.pafx,48,300,0,2
2341,-13.955047,33.791342,900E,DBXLH-6565C-VTM,25,0,0,2
2342,-13.955047,33.791342,900E,DBXLH-6565C-VTM,25,120,0,2
