cellID,latitude,longitude,band,antenna,height,azimuth,etilt,mtilt
14387,-15.785027,35.000609,1800DCS,APXVBLL26EX_43-C-I20,20,330,0,2
40264,-15.785027,35.000609,1800DCS,APXVBLL26EX_43-C-I20,20,90,0,2
40265,-15.785027,35.000609,1800DCS,APXVBLL26EX_43-C-I20,20,210,0,2
40266,-15.785027,35.000609,1800DCS,APXVBLL26EX_43-C-I20,20,330,0,2
14341,-15.002950,34.950010,1800DCS,APXVBLL26EX_43-C-I20,45,20,0,2
14342,-15.002950,34.950010,1800DCS,APXVBLL26EX_43-C-I20,45,140,0,2
14343,-15.002950,34.950010,1800DCS,APXVBLL26EX_43-C-I20,45,260,0,2
14345,-15.002950,34.950010,1800DCS,APXVBLL26EX_43-C-I20,45,20,0,2
14346,-15.002950,34.950010,1800DCS,APXVBLL26EX_43-C-I20,45,140,0,2
14347,-15.002950,34.950010,1800DCS,APXVBLL26EX_43-C-I20,45,260,0,2
40214,-15.002950,34.950010,1800DCS,APXVBLL26EX_43-C-I20,45,20,0,2
40215,-15.002950,34.950010,1800DCS,APXVBLL26EX_43-C-I20,45,140,0,2
40216,-15.002950,34.950010,1800DCS,APXVBLL26EX_43-C-I20,45,260,0,2
8261,-13.939600,33.803900,1800DCS,742266,40,60,0,2
8262,-13.939600,33.803900,1800DCS,742266,40,170,0,2
8263,-13.939600,33.803900,1800DCS,742266,40,350,0,2
8265,-13.939600,33.803900,1800DCS,742266,40,60,0,2
8266,-13.939600,33.803900,1800DCS,742266,40,170,0,2
8267,-13.939600,33.803900,1800DCS,742266,40,350,0,2
3224,-13.939600,33.803900,1800DCS,DBXLH-6565C-VTM,40,60,0,2
3225,-13.939600,33.803900,1800DCS,DBXLH-6565C-VTM,40,170,0,2
3226,-13.939600,33.803900,1800DCS,DBXLH-6565C-VTM,40,350,0,2
8921,-13.935700,33.792500,1800DCS,A19451801,28,50,0,2
8922,-13.935700,33.792500,1800DCS,A19451801,28,140,0,2
8923,-13.935700,33.792500,1800DCS,A19451801,28,270,0,2
8925,-13.935700,33.792500,1800DCS,A19451801,28,50,0,2
8926,-13.935700,33.792500,1800DCS,A19451801,28,140,0,2
8927,-13.935700,33.792500,1800DCS,A19451801,28,270,0,2
55304,-13.935700,33.792500,1800DCS,DBXLH-6565C-VTM,28,50,0,2
55305,-13.935700,33.792500,1800DCS,DBXLH-6565C-VTM,28,140,0,2
55306,-13.935700,33.792500,1800DCS,DBXLH-6565C-VTM,28,270,0,2
9261,-13.952900,33.800700,1800DCS,A19451801,30,130,0,2
9262,-13.952900,33.800700,1800DCS,A19451801,30,220,0,2
9263,-13.952900,33.800700,1800DCS,A19451801,30,310,0,2
9265,-13.952900,33.800700,1800DCS,A19451801,30,130,0,2
9266,-13.952900,33.800700,1800DCS,A19451801,30,220,0,2
9267,-13.952900,33.800700,1800DCS,A19451801,30,310,0,2
55104,-13.952900,33.800700,1800DCS,742266,30,130,0,2
55105,-13.952900,33.800700,1800DCS,742266,30,220,0,2
55106,-13.952900,33.800700,1800DCS,742266,30,310,0,2
13061,-13.950143,33.802359,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
13062,-13.950143,33.802359,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
13063,-13.950143,33.802359,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
13065,-13.950143,33.802359,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
13066,-13.950143,33.802359,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
13067,-13.950143,33.802359,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
2244,-13.950143,33.802359,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
2245,-13.950143,33.802359,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
2246,-13.950143,33.802359,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
8311,-13.955387,33.812775,1800DCS,A19451801,30,80,0,4
8312,-13.955387,33.812775,1800DCS,A19451801,30,200,0,2
8313,-13.955387,33.812775,1800DCS,A19451801,30,320,0,3
8315,-13.955387,33.812775,1800DCS,A19451801,30,80,0,4
8316,-13.955387,33.812775,1800DCS,A19451801,30,200,0,2
8317,-13.955387,33.812775,1800DCS,A19451801,30,320,0,3
3744,-13.955387,33.812775,1800DCS,DBXLH-6565C-VTM,30,80,0,4
3745,-13.955387,33.812775,1800DCS,DBXLH-6565C-VTM,30,200,0,2
3746,-13.955387,33.812775,1800DCS,DBXLH-6565C-VTM,30,320,0,3
11591,-13.954806,33.809184,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
11592,-13.954806,33.809184,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
11593,-13.954806,33.809184,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
11595,-13.954806,33.809184,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
11596,-13.954806,33.809184,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
11597,-13.954806,33.809184,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
2254,-13.954806,33.809184,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
2255,-13.954806,33.809184,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
2256,-13.954806,33.809184,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
14031,-13.961060,33.812020,1800DCS,A19451801,28,40,0,2
14032,-13.961060,33.812020,1800DCS,A19451801,28,140,0,4
14033,-13.961060,33.812020,1800DCS,A19451801,28,280,0,3
14035,-13.961060,33.812020,1800DCS,A19451801,28,40,0,2
14036,-13.961060,33.812020,1800DCS,A19451801,28,140,0,4
14037,-13.961060,33.812020,1800DCS,A19451801,28,280,0,3
59244,-13.961060,33.812020,1800DCS,DBXLH-6565C-VTM,28,40,0,2
59245,-13.961060,33.812020,1800DCS,DBXLH-6565C-VTM,28,140,0,4
59246,-13.961060,33.812020,1800DCS,DBXLH-6565C-VTM,28,280,0,3
13051,-13.948781,33.821239,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
13052,-13.948781,33.821239,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
13053,-13.948781,33.821239,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
13055,-13.948781,33.821239,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
13056,-13.948781,33.821239,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
13057,-13.948781,33.821239,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
60834,-13.948781,33.821239,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
60835,-13.948781,33.821239,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
60836,-13.948781,33.821239,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
8531,-13.960405,33.774268,1800DCS,A19451801,22,100,0,4
8532,-13.960405,33.774268,1800DCS,A19451801,22,230,0,2
8533,-13.960405,33.774268,1800DCS,A19451801,22,340,0,2
8535,-13.960405,33.774268,1800DCS,A19451801,22,100,0,4
8536,-13.960405,33.774268,1800DCS,A19451801,22,230,0,2
8537,-13.960405,33.774268,1800DCS,A19451801,22,340,0,2
3784,-13.960405,33.774268,1800DCS,742266,22,100,0,4
3785,-13.960405,33.774268,1800DCS,742266,22,230,0,2
3786,-13.960405,33.774268,1800DCS,742266,22,340,0,2
11551,-13.956167,33.781626,1800DCS,A19451801,29,70,0,4
11552,-13.956167,33.781626,1800DCS,A19451801,29,210,0,2
11553,-13.956167,33.781626,1800DCS,A19451801,29,340,0,2
11555,-13.956167,33.781626,1800DCS,A19451801,29,70,0,4
11556,-13.956167,33.781626,1800DCS,A19451801,29,210,0,2
11557,-13.956167,33.781626,1800DCS,A19451801,29,340,0,2
62184,-13.956167,33.781626,1800DCS,DBXLH-6565C-VTM,29,70,0,4
62185,-13.956167,33.781626,1800DCS,DBXLH-6565C-VTM,29,210,0,2
62186,-13.956167,33.781626,1800DCS,DBXLH-6565C-VTM,29,340,0,2
8321,-13.934977,33.759932,1800DCS,A19451801,33,80,0,2
8322,-13.934977,33.759932,1800DCS,A19451801,33,200,0,2
8323,-13.934977,33.759932,1800DCS,A19451801,33,340,0,2
8324,-13.934977,33.759932,1800DCS,A19451801,33,0,0,0
8325,-13.934977,33.759932,1800DCS,A19451801,33,80,0,2
8326,-13.934977,33.759932,1800DCS,A19451801,33,200,0,2
8327,-13.934977,33.759932,1800DCS,A19451801,33,340,0,2
8328,-13.934977,33.759932,1800DCS,A19451801,33,0,0,0
3814,-13.934977,33.759932,1800DCS,742266,33,80,0,2
3815,-13.934977,33.759932,1800DCS,742266,33,200,0,2
3816,-13.934977,33.759932,1800DCS,742266,33,340,0,2
8511,-13.935500,33.779100,1800DCS,A19451801,28,80,0,2
8512,-13.935500,33.779100,1800DCS,A19451801,28,250,0,2
8513,-13.935500,33.779100,1800DCS,A19451801,28,320,0,2
8515,-13.935500,33.779100,1800DCS,A19451801,28,80,0,2
8516,-13.935500,33.779100,1800DCS,A19451801,28,250,0,2
8517,-13.935500,33.779100,1800DCS,A19451801,28,320,0,2
3644,-13.935500,33.779100,1800DCS,742266,28,80,0,2
3645,-13.935500,33.779100,1800DCS,742266,28,250,0,2
3646,-13.935500,33.779100,1800DCS,742266,28,320,0,2
10491,-13.942190,33.773160,1800DCS,A19451801,30,90,0,2
10492,-13.942190,33.773160,1800DCS,A19451801,30,210,0,2
10493,-13.942190,33.773160,1800DCS,A19451801,30,330,0,2
10494,-13.942190,33.773160,1800DCS,A19451801,30,0,0,0
10495,-13.942190,33.773160,1800DCS,A19451801,30,90,0,2
10496,-13.942190,33.773160,1800DCS,A19451801,30,210,0,2
10497,-13.942190,33.773160,1800DCS,A19451801,30,330,0,2
10498,-13.942190,33.773160,1800DCS,A19451801,30,0,0,0
63264,-13.942190,33.773160,1800DCS,DBXLH-6565C-VTM,30,90,0,2
63265,-13.942190,33.773160,1800DCS,DBXLH-6565C-VTM,30,210,0,2
63266,-13.942190,33.773160,1800DCS,DBXLH-6565C-VTM,30,330,0,2
14391,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,90,0,2
14392,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,210,0,2
14393,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,330,0,2
14395,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,90,0,2
14396,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,210,0,2
14397,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,330,0,2
40274,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,90,0,2
40275,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,210,0,2
40276,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,330,0,2
24041,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,90,0,2
24042,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,210,0,2
24043,-13.943093,33.780077,1800DCS,APXVBLL26EX_43-C-I20,38,330,0,2
14271,-11.401880,33.995077,1800DCS,APXVBLL26EX_43-C-I20,38,90,0,2
14272,-11.401880,33.995077,1800DCS,APXVBLL26EX_43-C-I20,38,210,0,2
14273,-11.401880,33.995077,1800DCS,APXVBLL26EX_43-C-I20,38,330,0,2
14275,-11.401880,33.995077,1800DCS,APXVBLL26EX_43-C-I20,38,90,0,2
14276,-11.401880,33.995077,1800DCS,APXVBLL26EX_43-C-I20,38,210,0,2
14277,-11.401880,33.995077,1800DCS,APXVBLL26EX_43-C-I20,38,330,0,2
40124,-11.401880,33.995077,1800DCS,APXVBLL26EX_43-C-I20,38,90,0,2
40125,-11.401880,33.995077,1800DCS,APXVBLL26EX_43-C-I20,38,210,0,2
40126,-11.401880,33.995077,1800DCS,APXVBLL26EX_43-C-I20,38,330,0,2
14041,-13.995283,33.818047,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
14042,-13.995283,33.818047,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
14043,-13.995283,33.818047,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
14045,-13.995283,33.818047,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
14046,-13.995283,33.818047,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
14047,-13.995283,33.818047,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
61214,-13.995283,33.818047,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
61215,-13.995283,33.818047,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
61216,-13.995283,33.818047,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
8611,-14.007150,33.823700,1800DCS,A19451801,38,90,0,2
8612,-14.007150,33.823700,1800DCS,A19451801,38,220,0,2
8613,-14.007150,33.823700,1800DCS,A19451801,38,340,0,2
8615,-14.007150,33.823700,1800DCS,A19451801,38,90,0,2
8616,-14.007150,33.823700,1800DCS,A19451801,38,220,0,2
8617,-14.007150,33.823700,1800DCS,A19451801,38,340,0,2
3134,-14.007150,33.823700,1800DCS,742266,38,90,0,2
3135,-14.007150,33.823700,1800DCS,742266,38,220,0,2
3136,-14.007150,33.823700,1800DCS,742266,38,340,0,2
9881,-14.007172,33.834587,1800DCS,A19451801,28,90,0,4
9882,-14.007172,33.834587,1800DCS,A19451801,28,200,0,4
9883,-14.007172,33.834587,1800DCS,A19451801,28,330,0,2
9885,-14.007172,33.834587,1800DCS,A19451801,28,90,0,4
9886,-14.007172,33.834587,1800DCS,A19451801,28,200,0,4
9887,-14.007172,33.834587,1800DCS,A19451801,28,330,0,2
4004,-14.007172,33.834587,1800DCS,742266,28,90,0,4
4005,-14.007172,33.834587,1800DCS,742266,28,200,0,4
4006,-14.007172,33.834587,1800DCS,742266,28,330,0,2
8271,-13.989984,33.781693,1800DCS,A19451801,40,90,0,2
8272,-13.989984,33.781693,1800DCS,A19451801,40,200,0,2
8273,-13.989984,33.781693,1800DCS,A19451801,40,260,0,2
8275,-13.989984,33.781693,1800DCS,A19451801,40,90,0,2
8276,-13.989984,33.781693,1800DCS,A19451801,40,200,0,2
8277,-13.989984,33.781693,1800DCS,A19451801,40,260,0,2
13091,-14.007720,33.816600,1800DCS,S-Wave EW/EW-33-20DV10I-00M,25,0,0,2
13092,-14.007720,33.816600,1800DCS,S-Wave EW/EW-33-20DV10I-00M,25,120,0,2
13093,-14.007720,33.816600,1800DCS,S-Wave EW/EW-33-20DV10I-00M,25,240,0,2
13095,-14.007720,33.816600,1800DCS,S-Wave EW/EW-33-20DV10I-00M,25,0,0,2
13096,-14.007720,33.816600,1800DCS,S-Wave EW/EW-33-20DV10I-00M,25,120,0,2
13097,-14.007720,33.816600,1800DCS,S-Wave EW/EW-33-20DV10I-00M,25,240,0,2
2504,-14.007720,33.816600,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
2505,-14.007720,33.816600,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
2506,-14.007720,33.816600,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
8931,-13.997620,33.835490,1800DCS,A19451801,29,40,0,4
8932,-13.997620,33.835490,1800DCS,A19451801,29,170,0,4
8933,-13.997620,33.835490,1800DCS,A19451801,29,260,0,4
8935,-13.997620,33.835490,1800DCS,A19451801,29,40,0,4
8936,-13.997620,33.835490,1800DCS,A19451801,29,170,0,4
8937,-13.997620,33.835490,1800DCS,A19451801,29,260,0,4
55414,-13.997620,33.835490,1800DCS,DBXLH-6565C-VTM,29,40,0,4
55415,-13.997620,33.835490,1800DCS,DBXLH-6565C-VTM,29,170,0,4
55416,-13.997620,33.835490,1800DCS,DBXLH-6565C-VTM,29,260,0,4
3124,-13.989984,33.781693,1800DCS,739630,40,90,0,2
3125,-13.989984,33.781693,1800DCS,739630,40,200,0,2
3126,-13.989984,33.781693,1800DCS,739630,40,260,0,2
8941,-14.007847,33.809514,1800DCS,A19451801,30,110,0,2
8942,-14.007847,33.809514,1800DCS,A19451801,30,210,0,2
8943,-14.007847,33.809514,1800DCS,S-Wave EW/EW-33-20DV10I-00M,30,340,0,2
8945,-14.007847,33.809514,1800DCS,A19451801,30,110,0,2
8946,-14.007847,33.809514,1800DCS,A19451801,30,210,0,2
8947,-14.007847,33.809514,1800DCS,S-Wave EW/EW-33-20DV10I-00M,30,340,0,2
3864,-14.007847,33.809514,1800DCS,DBXLH-6565C-VTM,30,110,0,2
3865,-14.007847,33.809514,1800DCS,DBXLH-6565C-VTM,30,210,0,2
3866,-14.007847,33.809514,1800DCS,DBXLH-6565C-VTM,30,340,0,2
13001,-13.882620,33.771490,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
13002,-13.882620,33.771490,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
13003,-13.882620,33.771490,1800DCS,S-Wave EW/EW-33-20DV10I-00M,25,240,0,2
13005,-13.882620,33.771490,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
13006,-13.882620,33.771490,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
13007,-13.882620,33.771490,1800DCS,S-Wave EW/EW-33-20DV10I-00M,25,240,0,2
2264,-13.882620,33.771490,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
2265,-13.882620,33.771490,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
2266,-13.882620,33.771490,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
24221,-13.882620,33.771490,1800DCS,742266V011.pafx,25,0,0,2
24222,-13.882620,33.771490,1800DCS,742266V011.pafx,25,120,0,2
24223,-13.882620,33.771490,1800DCS,742266V011.pafx,25,240,0,2
24225,-13.882620,33.771490,1800DCS,742266V011.pafx,25,0,0,2
24226,-13.882620,33.771490,1800DCS,742266V011.pafx,25,120,0,2
24227,-13.882620,33.771490,1800DCS,742266V011.pafx,25,240,0,2
9411,-13.889207,33.753068,1800DCS,S-Wave EW/EW-33-20DV10I-00M,26,90,0,3
9412,-13.889207,33.753068,1800DCS,S-Wave EW/EW-33-20DV10I-00M,26,210,0,4
9413,-13.889207,33.753068,1800DCS,S-Wave EW/EW-33-20DV10I-00M,26,0,0,4
9414,-13.889207,33.753068,1800DCS,S-Wave EW/EW-33-20DV10I-00M,26,330,0,0
9415,-13.889207,33.753068,1800DCS,S-Wave EW/EW-33-20DV10I-00M,26,90,0,3
9416,-13.889207,33.753068,1800DCS,S-Wave EW/EW-33-20DV10I-00M,26,210,0,4
9417,-13.889207,33.753068,1800DCS,S-Wave EW/EW-33-20DV10I-00M,26,0,0,4
9418,-13.889207,33.753068,1800DCS,S-Wave EW/EW-33-20DV10I-00M,26,330,0,0
3894,-13.889207,33.753068,1800DCS,742266,26,90,0,3
3895,-13.889207,33.753068,1800DCS,742266,26,210,0,4
3896,-13.889207,33.753068,1800DCS,742266,26,0,0,4
9431,-13.887020,33.773067,1800DCS,A19451801,28,70,0,4
9432,-13.887020,33.773067,1800DCS,A19451801,28,220,0,2
9433,-13.887020,33.773067,1800DCS,A19451801,28,330,0,2
9435,-13.887020,33.773067,1800DCS,A19451801,28,70,0,4
9436,-13.887020,33.773067,1800DCS,A19451801,28,220,0,2
9437,-13.887020,33.773067,1800DCS,A19451801,28,330,0,2
4754,-13.887020,33.773067,1800DCS,742266,28,70,0,4
4755,-13.887020,33.773067,1800DCS,742266,28,220,0,2
4756,-13.887020,33.773067,1800DCS,742266,28,330,0,2
24261,-13.887020,33.773067,1800DCS,742266V011.pafx,28,70,0,4
24262,-13.887020,33.773067,1800DCS,742266V011.pafx,28,220,0,2
24263,-13.887020,33.773067,1800DCS,742266V011.pafx,28,330,0,2
24265,-13.887020,33.773067,1800DCS,742266V011.pafx,28,70,0,4
24266,-13.887020,33.773067,1800DCS,742266V011.pafx,28,220,0,2
24267,-13.887020,33.773067,1800DCS,742266V011.pafx,28,330,0,2
9681,-13.88347804,33.75154693,1800DCS,A19451801,28,90,0,0
9682,-13.88347804,33.75154693,1800DCS,A19451801,28,210,0,4
9683,-13.88347804,33.75154693,1800DCS,A19451801,28,330,0,2
9685,-13.88347804,33.75154693,1800DCS,A19451801,28,90,0,0
9686,-13.88347804,33.75154693,1800DCS,A19451801,28,210,0,4
9687,-13.88347804,33.75154693,1800DCS,A19451801,28,330,0,2
55144,-13.88347804,33.75154693,1800DCS,742266,28,90,0,0
55145,-13.88347804,33.75154693,1800DCS,742266,28,210,0,4
55146,-13.88347804,33.75154693,1800DCS,742266,28,330,0,2
24291,-13.88347804,33.75154693,1800DCS,742266V011.pafx,28,90,0,0
24292,-13.88347804,33.75154693,1800DCS,742266V011.pafx,28,210,0,4
24293,-13.88347804,33.75154693,1800DCS,742266V011.pafx,28,330,0,2
24295,-13.88347804,33.75154693,1800DCS,742266V011.pafx,28,90,0,0
24296,-13.88347804,33.75154693,1800DCS,742266V011.pafx,28,210,0,4
24297,-13.88347804,33.75154693,1800DCS,742266V011.pafx,28,330,0,2
14231,-13.892454,33.742267,1800DCS,742266V011.pafx,48,90,0,2
14232,-13.892454,33.742267,1800DCS,742266V011.pafx,48,210,0,2
14233,-13.892454,33.742267,1800DCS,742266V011.pafx,48,330,0,2
14235,-13.892454,33.742267,1800DCS,742266V011.pafx,48,90,0,2
14236,-13.892454,33.742267,1800DCS,742266V011.pafx,48,210,0,2
14237,-13.892454,33.742267,1800DCS,742266V011.pafx,48,330,0,2
40064,-13.892454,33.742267,1800DCS,742266V011.pafx,48,90,0,2
40065,-13.892454,33.742267,1800DCS,742266V011.pafx,48,210,0,2
40066,-13.892454,33.742267,1800DCS,742266V011.pafx,48,330,0,2
15111,-13.986937,33.785490,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
15112,-13.986937,33.785490,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
15113,-13.986937,33.785490,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
15115,-13.986937,33.785490,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
15116,-13.986937,33.785490,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
15117,-13.986937,33.785490,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
2654,-13.986937,33.785490,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
2655,-13.986937,33.785490,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
2656,-13.986937,33.785490,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
8671,-13.983530,33.778050,1800DCS,A19451801,34,70,0,2
8672,-13.983530,33.778050,1800DCS,A19451801,34,210,0,2
8673,-13.983530,33.778050,1800DCS,A19451801,34,340,0,3
8674,-13.983530,33.778050,1800DCS,A19451801,34,280,0,0
8675,-13.983530,33.778050,1800DCS,A19451801,34,70,0,2
8676,-13.983530,33.778050,1800DCS,A19451801,34,210,0,2
8677,-13.983530,33.778050,1800DCS,A19451801,34,340,0,3
8678,-13.983530,33.778050,1800DCS,A19451801,34,280,0,0
55014,-13.983530,33.778050,1800DCS,DBXLH-6565C-VTM,34,70,0,2
55015,-13.983530,33.778050,1800DCS,DBXLH-6565C-VTM,34,210,0,2
55016,-13.983530,33.778050,1800DCS,DBXLH-6565C-VTM,34,340,0,3
10501,-13.928000,33.789500,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
10502,-13.928000,33.789500,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
10503,-13.928000,33.789500,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
10505,-13.928000,33.789500,1800DCS,TBXLHA-6565DC-VTM,25,0,0,2
10506,-13.928000,33.789500,1800DCS,TBXLHA-6565DC-VTM,25,120,0,2
10507,-13.928000,33.789500,1800DCS,TBXLHA-6565DC-VTM,25,240,0,2
